Stufe;Place1;Place2;Place3;Place4;Place5;Longitude;Latitude;Zoom;Icon
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Meckenheim;;E8.2392;N49.4044;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Niederkirchen bei Deidesheim;;E8.2100;N49.4150;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Ruppertsberg;;E8.1961;N49.4003;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Wachenheim an der Weinstraße;;E8.1712;N49.4480;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Ellerstadt;;E8.2594;N49.4617;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Friedelsheim;;E8.2231;N49.4469;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Gönnheim;;E8.2386;N49.4481;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Waldsee;;E8.4403;N49.3953;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Otterstadt;;E8.4478;N49.3722;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Erpolzheim;;E8.2247;N49.4892;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Kallstadt;;E8.1761;N49.4908;12;
4;DE;Rheinland-Pfalz;Frankenthal (Pfalz), kreisfreie Stadt;Frankenthal (Pfalz);;E8.3540;N49.5386;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Gerolsheim;;E8.2639;N49.5478;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Laumersheim;;E8.2354;N49.5541;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Großkarlbach;;E8.2247;N49.5383;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Bobenheim-Roxheim;;E8.3578;N49.5875;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Lambsheim;;E8.2878;N49.5136;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Dirmstein;;E8.2447;N49.5633;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Freinsheim;;E8.2119;N49.5065;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Weisenheim am Sand;;E8.2478;N49.5181;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Heßheim;;E8.3078;N49.5458;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Kleinniedesheim;;E8.3222;N49.5869;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Beindersheim;;E8.3194;N49.5606;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Großniedesheim;;E8.3122;N49.5753;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Heuchelheim bei Frankenthal;;E8.2908;N49.5631;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Grünstadt;;E8.1628;N49.5630;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Battenberg (Pfalz);;E8.1389;N49.5317;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Kindenheim;;E8.1642;N49.6111;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Mertesheim;;E8.1356;N49.5717;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Obersülzen;;E8.2114;N49.5683;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Kleinkarlbach;;E8.1497;N49.5386;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Neuleiningen;;E8.1389;N49.5417;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Weisenheim am Berg;;E8.1539;N49.5131;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Dackenheim;;E8.1872;N49.5211;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Bobenheim am Berg;;E8.1511;N49.5242;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Herxheim am Berg;;E8.1792;N49.5092;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Bockenheim;;E8.1849;N49.6067;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Ebertsheim;;E8.1086;N49.5683;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Quirnheim;;E8.1264;N49.5844;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Kirchheim an der Weinstraße;;E8.1808;N49.5372;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Bissersheim;;E8.2042;N49.5358;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Obrigheim;;E8.2044;N49.5442;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Kirchheimbolanden;;E8.0151;N49.6625;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Oberwiesen;;E7.9667;N49.7000;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Stetten;;E8.0919;N49.6694;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Ilbesheim;;E8.0753;N49.6900;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Gauersheim;;E8.0719;N49.6597;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Morschheim;;E8.0261;N49.6967;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Orbis;;E8.0000;N49.7000;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Rittersheim;;E8.0583;N49.6647;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Bischheim;;E8.0325;N49.6700;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Mauchenheim;;E8.0461;N49.7181;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Bolanden;;E8.0119;N49.6392;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Marnheim;;E8.0400;N49.6328;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Eisenberg;;E8.0263;N49.5625;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Kerzenheim;;E8.0597;N49.5764;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Ramsen;;E8.0133;N49.5369;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Göllheim;;E8.0508;N49.5950;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Immesheim;;E8.1053;N49.6364;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Biedesheim;;E8.1072;N49.6050;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Lautersheim;;E8.0983;N49.5872;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Einselthum;;E8.1247;N49.6517;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Niefernheim-Zellertal;;E8.1492;N49.6433;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Bubenheim;;E8.1178;N49.6281;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Harxheim-Zellertal;;E8.1339;N49.6428;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Rüssingen;;E8.0883;N49.6158;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Zell-Zellertal;;E8.1397;N49.6492;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Ottersheim;;E8.1086;N49.6256;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Albisheim (Pfrimm);;E8.0967;N49.6494;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Hettenleidelheim;;E8.0736;N49.5356;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Tiefenthal;;E8.1039;N49.5386;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Carlsberg;;E8.0417;N49.5039;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Altleiningen;;E8.0733;N49.5075;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Wattenheim;;E8.0617;N49.5217;12;
4;DE;Rheinland-Pfalz;Speyer, kreisfreie Stadt;Speyer;;E8.4311;N49.3208;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Römerberg;;E8.4070;N49.2954;12;
4;DE;Rheinland-Pfalz;Landkreis Germersheim;Lingenfeld;;E8.3386;N49.2539;12;
4;DE;Rheinland-Pfalz;Landkreis Germersheim;Freisbach;;E8.2719;N49.2717;12;
4;DE;Rheinland-Pfalz;Landkreis Germersheim;Lustadt;;E8.2741;N49.2448;12;
4;DE;Rheinland-Pfalz;Landkreis Germersheim;Schwegenheim;;E8.3286;N49.2700;12;
4;DE;Rheinland-Pfalz;Landkreis Germersheim;Weingarten;;E8.2862;N49.2595;12;
4;DE;Rheinland-Pfalz;Landkreis Germersheim;Westheim;;E8.3236;N49.2464;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Dudenhofen;;E8.3886;N49.3186;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Hanhofen;;E8.3408;N49.3167;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Harthausen;;E8.3450;N49.2942;12;
4;DE;Rheinland-Pfalz;Landkreis Südliche Weinstraße;Gommersheim;;E8.2658;N49.2911;12;
4;DE;Rheinland-Pfalz;Landkreis Germersheim;Zeiskam;;E8.2472;N49.2328;12;
4;DE;Rheinland-Pfalz;Neustadt an der Weinstraße, kreisfreie Stadt;Neustadt an der Weinstraße;;E8.1491;N49.3465;12;
4;DE;Rheinland-Pfalz;Neustadt an der Weinstraße, kreisfreie Stadt;Neustadt an der Weinstraße;;E8.1363;N49.3505;12;
4;DE;Rheinland-Pfalz;Neustadt an der Weinstraße, kreisfreie Stadt;Neustadt an der Weinstraße;;E8.1378;N49.3567;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Haßloch;;E8.2581;N49.3628;12;
4;DE;Rheinland-Pfalz;Rhein-Pfalz-Kreis;Böhl-Iggelheim;;E8.3039;N49.3806;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Lambrecht;;E8.0726;N49.3705;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Frankenstein;;E7.9774;N49.4401;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Neidenfels;;E8.0464;N49.3889;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Frankeneck;;E8.0486;N49.3764;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Elmstein;;E7.9333;N49.3667;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Esthal;;E7.9833;N49.3833;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Lindenberg;;E8.0986;N49.3803;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Dürkheim;Weidenthal;;E8.0000;N49.4167;12;
4;DE;Rheinland-Pfalz;Landkreis Südliche Weinstraße;Edenkoben;;E8.1271;N49.2839;12;
4;DE;Rheinland-Pfalz;Landkreis Südliche Weinstraße;Venningen;;E8.1736;N49.2817;12;
4;DE;Rheinland-Pfalz;Landkreis Südliche Weinstraße;Altdorf;;E8.2161;N49.2872;12;
4;DE;Rheinland-Pfalz;Landkreis Südliche Weinstraße;Freimersheim;;E8.2236;N49.2700;12;
4;DE;Rheinland-Pfalz;Landkreis Südliche Weinstraße;Böbingen;;E8.2367;N49.2844;12;
4;DE;Rheinland-Pfalz;Landkreis Südliche Weinstraße;Großfischlingen;;E8.1764;N49.2689;12;
4;DE;Rheinland-Pfalz;Landkreis Südliche Weinstraße;Edesheim;;E8.1350;N49.2633;12;
4;DE;Rheinland-Pfalz;Landkreis Südliche Weinstraße;Kleinfischlingen;;E8.1869;N49.2633;12;
4;DE;Rheinland-Pfalz;Landkreis Südliche Weinstraße;Sankt Martin;;E8.1053;N49.3003;12;
4;DE;Rheinland-Pfalz;Landkreis Südliche Weinstraße;Maikammer;;E8.1317;N49.3053;12;
4;DE;Rheinland-Pfalz;Landkreis Südliche Weinstraße;Kirrweiler (Pfalz);;E8.1656;N49.3019;12;
4;DE;Rheinland-Pfalz;Worms, kreisfreie Stadt;Worms;;E8.3619;N49.6326;12;
4;DE;Rheinland-Pfalz;Worms, kreisfreie Stadt;Worms;;E8.3338;N49.6356;12;
4;DE;Rheinland-Pfalz;Worms, kreisfreie Stadt;Worms;;E8.3597;N49.6356;12;
4;DE;Rheinland-Pfalz;Worms, kreisfreie Stadt;Worms;;E8.2753;N49.6163;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Osthofen;;E8.3242;N49.7038;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Eich;;E8.3989;N49.7500;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Alsheim;;E8.3403;N49.7681;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Gimbsheim;;E8.3750;N49.7778;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Hamm;;E8.4327;N49.7323;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Mettenheim;;E8.3258;N49.7400;12;
4;DE;Rheinland-Pfalz;Landkreis Mainz-Bingen;Guntersblum;;E8.3456;N49.7975;12;
4;DE;Rheinland-Pfalz;Landkreis Mainz-Bingen;Dorn-Dürkheim;;E8.2697;N49.7686;12;
4;DE;Rheinland-Pfalz;Landkreis Mainz-Bingen;Hillesheim;;E8.2561;N49.7764;12;
4;DE;Rheinland-Pfalz;Landkreis Mainz-Bingen;Wintersheim;;E8.2803;N49.7786;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Monsheim;;E8.2119;N49.6372;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Hohen-Sülzen;;E8.2256;N49.6192;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Wachenheim;;E8.2282;N49.6076;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Mörstadt;;E8.2547;N49.6619;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Mölsheim;;E8.1694;N49.6467;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Offstein;;E8.2381;N49.6061;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Flörsheim-Dalsheim;;E8.2089;N49.6755;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Bermersheim;;E8.2236;N49.6819;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Westhofen;;E8.2481;N49.7044;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Bechtheim;;E8.2922;N49.7278;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Frettenheim;;E8.2447;N49.7597;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Dittelsheim-Heßloch;;E8.2369;N49.7439;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Gundersheim;;E8.2025;N49.6961;12;
4;DE;Rheinland-Pfalz;Landkreis Alzey-Worms;Gundheim;;E8.2378;N49.6758;12;
4;DE;Rheinland-Pfalz;Kaiserslautern, kreisfreie Stadt;Kaiserslautern;;E7.7500;N49.4500;12;
4;DE;Rheinland-Pfalz;Kaiserslautern, kreisfreie Stadt;Kaiserslautern;;E7.7659;N49.4425;12;
4;DE;Rheinland-Pfalz;Kaiserslautern, kreisfreie Stadt;Kaiserslautern;;E7.7948;N49.4495;12;
4;DE;Rheinland-Pfalz;Kaiserslautern, kreisfreie Stadt;Kaiserslautern;;E7.7609;N49.4467;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Kaiserslautern;;E7.7107;N49.4126;12;
4;DE;Rheinland-Pfalz;Kaiserslautern, kreisfreie Stadt;Kaiserslautern;;E7.7503;N49.4360;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Enkenbach-Alsenborn;;E7.9000;N49.4833;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Mehlingen;;E7.8547;N49.4914;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Neuhemsbach;;E7.9167;N49.5167;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Wartenberg-Rohrbach;;E7.8526;N49.5276;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Sembach;;E7.8666;N49.5118;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Weilerbach;;E7.6333;N49.4833;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Erzenhausen;;E7.6167;N49.5000;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Eulenbis;;E7.6333;N49.5000;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Schwedelbach;;E7.5937;N49.4956;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Mackenbach;;E7.5833;N49.4667;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Rodenbach;;E7.6579;N49.4728;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Hochspeyer;;E7.8950;N49.4421;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Fischbach;;E7.9167;N49.4500;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Waldleiningen;;E7.8833;N49.4000;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Otterberg;;E7.7699;N49.5030;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Heiligenmoschel;;E7.7667;N49.5500;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Schneckenhausen;;E7.7451;N49.5381;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Niederkirchen;;E7.7000;N49.5833;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Schallodenbach;;E7.7167;N49.5500;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Trippstadt;;E7.7748;N49.3593;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Stelzenberg;;E7.7381;N49.3776;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Krickenbach;;E7.6667;N49.3667;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Schopp;;E7.6833;N49.3500;12;
4;DE;Rheinland-Pfalz;Südwestpfalz;Waldfischbach-Burgalben;;E7.6667;N49.2833;12;
4;DE;Rheinland-Pfalz;Südwestpfalz;Geiselberg;;E7.6971;N49.3261;12;
4;DE;Rheinland-Pfalz;Südwestpfalz;Heltersberg;;E7.7167;N49.3167;12;
4;DE;Rheinland-Pfalz;Südwestpfalz;Schmalenberg;;E7.7333;N49.3333;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Alsenbrück-Langmeil;;E7.8848;N49.5665;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Winnweiler;;E7.8500;N49.5667;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Hochstein;;E7.8424;N49.5772;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Potzbach;;E7.8217;N49.5397;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Gundersweiler;;E7.7833;N49.6000;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Gehrweiler;;E7.7667;N49.5833;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Gonbach;;E7.9000;N49.5500;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Höringen;;E7.7960;N49.5557;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Breunigweiler;;E7.9667;N49.5667;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Börrstadt;;E7.9425;N49.5777;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Lohnsfeld;;E7.8500;N49.5500;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Münchweiler an der Alsenz;;E7.8833;N49.5500;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Sippersfeld;;E7.9333;N49.5500;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Otterbach;;E7.7345;N49.4855;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Hirschhorn;;E7.6788;N49.5197;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Katzweiler;;E7.7000;N49.5000;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Sulzbachtal;;E7.6667;N49.5167;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Mehlbach;;E7.7167;N49.5167;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Frankelbach;;E7.6333;N49.5333;12;
4;DE;Rheinland-Pfalz;Landkreis Kaiserslautern;Olsbrücken;;E7.6586;N49.5388;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Herren-Sulzbach;;E7.5333;N49.6500;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Buborn;;E7.5500;N49.6333;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Deimberg;;E7.5167;N49.6333;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Heinzenhausen;;E7.6000;N49.6333;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Hausweiler;;E7.5667;N49.6500;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Adenbach;;E7.6500;N49.6667;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Ginsweiler;;E7.6500;N49.6500;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Lauterecken;;E7.5927;N49.6499;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Seelen;;E7.7167;N49.6000;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Hoppstädten;;E7.5333;N49.7000;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Kirrweiler;;E7.5000;N49.6333;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Homberg;;E7.5167;N49.6500;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Kappeln;;E7.5667;N49.6833;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Medard;;E7.6167;N49.6667;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Kreuznach;Löllbach;;E7.5833;N49.6833;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Cronenberg;;E7.6167;N49.6500;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Rathskirchen;;E7.7167;N49.6167;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Lohnweiler;;E7.6000;N49.6333;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Wiesweiler;;E7.5667;N49.6333;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Hohenöllen;;E7.6333;N49.6167;12;
4;DE;Rheinland-Pfalz;Landkreis Bad Kreuznach;Schweinschied;;E7.5667;N49.7000;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Grumbach;;E7.5667;N49.6500;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Langweiler;;E7.5167;N49.6667;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Unterjeckenbach;;E7.4833;N49.6667;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Merzweiler;;E7.5333;N49.6667;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Odenbach;;E7.6500;N49.6833;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Nerzweiler;;E7.5500;N49.6000;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Offenbach-Hundheim;;E7.5512;N49.6173;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Rutsweiler an der Lauter;;E7.6167;N49.5667;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Wolfstein;;E7.6050;N49.5841;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Oberweiler-Tiefenbach;;E7.6167;N49.6000;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Reipoltskirchen;;E7.6667;N49.6333;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Hefersweiler;;E7.6833;N49.6000;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Einöllen;;E7.6333;N49.6167;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Aschbach;;E7.5833;N49.6000;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Rothselberg;;E7.6000;N49.5500;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Eßweiler;;E7.5642;N49.5582;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Relsberg;;E7.6667;N49.6000;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Hinzweiler;;E7.5500;N49.5833;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Oberweiler im Tal;;E7.5500;N49.5833;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Kreimbach-Kaulbach;;E7.6333;N49.5500;12;
4;DE;Rheinland-Pfalz;Landkreis Kusel;Nußbach;;E7.7000;N49.6333;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Reichsthal;;E7.7333;N49.6000;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Bisterschied;;E7.7500;N49.6500;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Dörrmoschel;;E7.7500;N49.6167;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Katzenbach;;E7.8089;N49.6452;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Dörnbach;;E7.7922;N49.6146;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Rockenhausen;;E7.8213;N49.6297;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Teschenmoschel;;E7.7333;N49.6333;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Marienthal;;E7.8868;N49.6351;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Ruppertsecken;;E7.8833;N49.6500;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Bennhausen;;E7.9833;N49.6167;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Würzweiler;;E7.8667;N49.6500;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Mörsfeld;;E7.9333;N49.7500;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Weitersweiler;;E8.0000;N49.6167;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Stahlberg;;E7.7833;N49.6667;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Falkenstein;;E7.8833;N49.6000;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Ransweiler;;E7.7667;N49.6667;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Steinbach am Donnersberg;;E7.9500;N49.6000;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Imsweiler;;E7.8000;N49.6000;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Schönborn;;E7.7667;N49.6333;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Bayerfeld-Steckweiler;;E7.8000;N49.6833;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Schweisweiler;;E7.8167;N49.5833;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Dielkirchen;;E7.8167;N49.6667;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Sankt Alban;;E7.8667;N49.6833;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Gerbach;;E7.8667;N49.6667;12;
4;DE;Rheinland-Pfalz;Donnersbergkreis;Dannenfels;;E7.9436;N49.6287;12;
